Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101,Feature102,Feature103,Feature104,Feature105,Feature106,Feature107,Feature108,Feature109,Feature110,Feature111,Feature112,Feature113,Feature114,Feature115,Feature116,Feature117,Feature118,Feature119,Feature120,Feature121,Feature122,Feature123,Feature124,Feature125,Feature126,Feature127,Feature128,Feature129,Feature130,Feature131,Feature132,Feature133,Feature134,Feature135,Feature136,Feature137,Feature138,Feature139,Feature140,Feature141,Feature142,Feature143,Feature144,Feature145,Feature146,Feature147,Feature148,Feature149,Feature150,Feature151,Feature152,Feature153,Feature154,Feature155,Feature156,Feature157,Feature158,Feature159,Feature160,Feature161,Feature162,Feature163,Feature164,Feature165,Feature166,Feature167,Feature168,Feature169,Feature170,Feature171,Feature172,Feature173,Feature174,Feature175,Feature176,Feature177,Feature178,Feature179,Feature180,Feature181,Feature182,Feature183,Feature184,Feature185,Feature186,Feature187,Feature188,class
13.636364,0,0,0,9.090909,9.090909,4.545455,0,18.181818,4.545455,0,0,0,0,9.090909,13.636364,0,9.090909,9.090909,0,27.272727,40.909091,31.818182,33.333333,19.047619,23.809524,18.181818,18.181818,59.090909,77.272727,100,13.636364,31.818182,50,68.181818,95.454545,4.545455,4.545455,22.727273,40.909091,72.727273,36.363636,13.636364,50,9.52381,47.619048,19.047619,13.636364,31.818182,50,81.818182,95.454545,22.727273,0,22.727273,36.363636,54.545455,4.545455,9.090909,40.909091,72.727273,100,31.818182,36.363636,31.818182,23.809524,19.047619,33.333333,4.545455,4.545455,22.727273,40.909091,72.727273,13.636364,31.818182,50,81.818182,95.454545,18.181818,18.181818,59.090909,77.272727,100,36.363636,13.636364,50,9.52381,47.619048,19.047619,13.636364,31.818182,50,81.818182,95.454545,22.727273,0,22.727273,36.363636,54.545455,4.545455,9.090909,40.909091,72.727273,100,27.272727,72.727273,0,52.380952,0,0,18.181818,18.181818,59.090909,77.272727,100,4.545455,22.727273,45.454545,68.181818,95.454545,0,0,0,0,0,36.363636,31.818182,31.818182,23.809524,19.047619,23.809524,13.636364,18.181818,63.636364,81.818182,100,27.272727,27.272727,45.454545,77.272727,95.454545,4.545455,4.545455,22.727273,40.909091,72.727273,50,27.272727,22.727273,14.285714,28.571429,19.047619,18.181818,22.727273,59.090909,81.818182,100,4.545455,4.545455,36.363636,40.909091,72.727273,13.636364,13.636364,31.818182,45.454545,95.454545,54.545455,27.272727,18.181818,33.333333,19.047619,19.047619,4.545455,13.636364,40.909091,68.181818,86.363636,18.181818,18.181818,59.090909,77.272727,100,31.818182,31.818182,45.454545,63.636364,95.454545,positive
0,0,0,0,7.692308,7.692308,0,15.384615,7.692308,23.076923,0,7.692308,0,0,0,15.384615,7.692308,0,7.692308,0,15.384615,30.769231,53.846154,16.666667,16.666667,33.333333,53.846154,0,53.846154,53.846154,76.923077,23.076923,23.076923,30.769231,61.538462,84.615385,7.692308,7.692308,38.461538,69.230769,100,30.769231,46.153846,23.076923,41.666667,8.333333,33.333333,23.076923,23.076923,30.769231,61.538462,84.615385,15.384615,15.384615,53.846154,69.230769,100,7.692308,0,7.692308,46.153846,76.923077,53.846154,30.769231,15.384615,33.333333,16.666667,16.666667,7.692308,7.692308,38.461538,69.230769,100,23.076923,23.076923,30.769231,61.538462,84.615385,53.846154,0,53.846154,53.846154,76.923077,30.769231,46.153846,23.076923,41.666667,8.333333,33.333333,23.076923,23.076923,30.769231,61.538462,84.615385,15.384615,15.384615,53.846154,69.230769,100,7.692308,0,7.692308,46.153846,76.923077,7.692308,92.307692,0,16.666667,0,0,76.923077,0,0,0,76.923077,7.692308,23.076923,46.153846,69.230769,100,0,0,0,0,0,15.384615,30.769231,53.846154,0,16.666667,33.333333,53.846154,0,53.846154,53.846154,61.538462,23.076923,23.076923,30.769231,76.923077,84.615385,7.692308,7.692308,38.461538,69.230769,100,30.769231,38.461538,30.769231,16.666667,25,25,15.384615,15.384615,76.923077,92.307692,100,7.692308,7.692308,30.769231,38.461538,69.230769,23.076923,23.076923,53.846154,61.538462,84.615385,61.538462,15.384615,23.076923,25,25,8.333333,7.692308,15.384615,46.153846,69.230769,100,53.846154,0,53.846154,53.846154,76.923077,23.076923,0,23.076923,30.769231,84.615385,positive
6.060606,18.181818,3.030303,0,0,9.090909,3.030303,3.030303,3.030303,9.090909,0,6.060606,6.060606,9.090909,6.060606,0,0,12.121212,0,6.060606,27.272727,30.30303,42.424242,18.75,25,28.125,21.212121,24.242424,48.484848,69.69697,96.969697,3.030303,9.090909,39.393939,51.515152,81.818182,6.060606,15.151515,54.545455,72.727273,100,42.424242,39.393939,18.181818,31.25,21.875,9.375,3.030303,9.090909,42.424242,57.575758,87.878788,12.121212,24.242424,45.454545,69.69697,100,18.181818,18.181818,60.606061,75.757576,84.848485,48.484848,21.212121,30.30303,21.875,31.25,12.5,6.060606,27.272727,54.545455,78.787879,100,3.030303,3.030303,39.393939,51.515152,81.818182,18.181818,21.212121,48.484848,69.69697,96.969697,18.181818,63.636364,18.181818,21.875,12.5,18.75,3.030303,3.030303,21.212121,42.424242,81.818182,6.060606,27.272727,48.484848,69.69697,100,18.181818,18.181818,60.606061,75.757576,84.848485,9.090909,87.878788,3.030303,18.75,0,6.25,60.606061,0,60.606061,75.757576,84.848485,3.030303,24.242424,45.454545,69.69697,100,21.212121,0,0,0,21.212121,42.424242,21.212121,36.363636,21.875,31.25,9.375,3.030303,18.181818,45.454545,63.636364,96.969697,6.060606,6.060606,54.545455,72.727273,87.878788,12.121212,30.30303,39.393939,78.787879,100,36.363636,39.393939,24.242424,34.375,18.75,18.75,3.030303,18.181818,60.606061,75.757576,96.969697,6.060606,27.272727,36.363636,72.727273,100,9.090909,21.212121,39.393939,51.515152,81.818182,57.575758,27.272727,15.151515,34.375,21.875,9.375,3.030303,12.121212,42.424242,72.727273,100,21.212121,24.242424,48.484848,69.69697,96.969697,18.181818,18.181818,33.333333,39.393939,78.787879,positive
50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,100,0,0,0,0,0,9.090909,18.181818,45.454545,72.727273,100,4.545455,13.636364,40.909091,68.181818,95.454545,50,50,0,100,0,0,9.090909,18.181818,45.454545,72.727273,100,4.545455,13.636364,40.909091,68.181818,95.454545,0,0,0,0,0,50,50,0,100,0,0,4.545455,13.636364,40.909091,68.181818,95.454545,9.090909,18.181818,45.454545,72.727273,100,0,0,0,0,0,50,50,0,100,0,0,9.090909,18.181818,45.454545,72.727273,100,4.545455,13.636364,40.909091,68.181818,95.454545,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4.545455,22.727273,50,72.727273,100,0,0,0,0,0,50,0,50,0,100,0,9.090909,18.181818,45.454545,72.727273,100,0,0,0,0,0,4.545455,13.636364,40.909091,68.181818,95.454545,100,0,0,0,0,0,4.545455,22.727273,50,72.727273,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,4.545455,22.727273,50,72.727273,100,0,0,0,0,0,0,0,0,0,0,positive
3.030303,0,0,9.090909,9.090909,3.030303,0,9.090909,45.454545,0,0,0,3.030303,0,0,0,0,9.090909,9.090909,0,54.545455,9.090909,36.363636,6.25,56.25,0,3.030303,21.212121,48.484848,72.727273,100,63.636364,0,63.636364,66.666667,69.69697,6.060606,15.151515,42.424242,75.757576,93.939394,9.090909,27.272727,63.636364,0,6.25,37.5,63.636364,0,63.636364,66.666667,69.69697,12.121212,24.242424,42.424242,57.575758,96.969697,3.030303,18.181818,39.393939,72.727273,100,36.363636,9.090909,54.545455,0,56.25,6.25,6.060606,15.151515,42.424242,75.757576,93.939394,63.636364,0,63.636364,66.666667,69.69697,3.030303,21.212121,48.484848,72.727273,100,6.060606,30.30303,63.636364,3.125,3.125,40.625,63.636364,0,63.636364,63.636364,66.666667,12.121212,24.242424,54.545455,69.69697,96.969697,3.030303,18.181818,39.393939,72.727273,100,45.454545,45.454545,9.090909,53.125,9.375,9.375,3.030303,18.181818,39.393939,72.727273,100,6.060606,15.151515,45.454545,69.69697,93.939394,27.272727,0,27.272727,57.575758,96.969697,6.060606,54.545455,39.393939,3.125,3.125,59.375,63.636364,0,63.636364,63.636364,66.666667,3.030303,21.212121,48.484848,72.727273,100,6.060606,15.151515,42.424242,69.69697,93.939394,57.575758,36.363636,6.060606,56.25,6.25,0,3.030303,21.212121,48.484848,72.727273,100,6.060606,15.151515,42.424242,75.757576,93.939394,66.666667,0,66.666667,66.666667,69.69697,42.424242,54.545455,3.030303,59.375,3.125,3.125,6.060606,15.151515,45.454545,66.666667,93.939394,3.030303,21.212121,48.484848,72.727273,100,69.69697,0,0,0,69.69697,positive
15.384615,0,7.692308,0,15.384615,7.692308,0,7.692308,7.692308,15.384615,0,0,0,0,7.692308,0,0,7.692308,7.692308,0,23.076923,23.076923,53.846154,33.333333,16.666667,16.666667,46.153846,0,46.153846,61.538462,76.923077,53.846154,0,53.846154,69.230769,92.307692,7.692308,7.692308,23.076923,38.461538,100,30.769231,30.769231,38.461538,25,25,25,53.846154,53.846154,69.230769,76.923077,92.307692,7.692308,7.692308,30.769231,84.615385,100,15.384615,15.384615,23.076923,38.461538,61.538462,53.846154,23.076923,23.076923,16.666667,16.666667,33.333333,7.692308,7.692308,23.076923,38.461538,100,53.846154,0,53.846154,69.230769,92.307692,46.153846,0,46.153846,61.538462,76.923077,30.769231,30.769231,38.461538,25,25,25,53.846154,53.846154,69.230769,76.923077,92.307692,7.692308,7.692308,30.769231,84.615385,100,15.384615,15.384615,23.076923,38.461538,61.538462,15.384615,76.923077,7.692308,33.333333,0,16.666667,46.153846,0,46.153846,46.153846,61.538462,7.692308,15.384615,38.461538,69.230769,100,76.923077,0,0,0,76.923077,38.461538,7.692308,53.846154,16.666667,33.333333,0,46.153846,46.153846,53.846154,69.230769,92.307692,61.538462,0,0,0,61.538462,7.692308,7.692308,23.076923,38.461538,100,46.153846,38.461538,15.384615,33.333333,25,8.333333,30.769231,30.769231,61.538462,69.230769,100,7.692308,7.692308,15.384615,23.076923,84.615385,53.846154,0,53.846154,53.846154,76.923077,76.923077,23.076923,0,50,0,0,7.692308,15.384615,38.461538,69.230769,100,46.153846,0,46.153846,61.538462,76.923077,0,0,0,0,0,positive
3.333333,0,0,0,10,3.333333,0,3.333333,23.333333,20,0,0,3.333333,0,16.666667,6.666667,3.333333,6.666667,0,0,40,20,40,13.793103,31.034483,20.689655,3.333333,16.666667,40,60,73.333333,30,30,70,83.333333,93.333333,6.666667,20,46.666667,80,100,20,30,50,20.689655,13.793103,17.241379,30,30,70,83.333333,93.333333,20,23.333333,46.666667,80,100,3.333333,10,36.666667,56.666667,73.333333,40,20,40,20.689655,31.034483,13.793103,6.666667,20,46.666667,80,100,30,30,70,83.333333,93.333333,3.333333,16.666667,40,60,73.333333,16.666667,33.333333,50,20.689655,6.896552,24.137931,30,30,43.333333,83.333333,93.333333,20,23.333333,70,80,100,3.333333,10,36.666667,56.666667,73.333333,40,60,0,44.827586,0,0,3.333333,16.666667,40,60,73.333333,6.666667,23.333333,56.666667,83.333333,100,0,0,0,0,0,23.333333,33.333333,43.333333,6.896552,27.586207,31.034483,16.666667,16.666667,40,60,83.333333,3.333333,13.333333,50,63.333333,93.333333,6.666667,20,46.666667,76.666667,100,63.333333,23.333333,13.333333,31.034483,17.241379,10.344828,3.333333,20,43.333333,66.666667,100,6.666667,6.666667,33.333333,56.666667,93.333333,30,30,70,83.333333,90,46.666667,40,13.333333,34.482759,10.344828,10.344828,6.666667,20,46.666667,80,100,3.333333,16.666667,40,60,73.333333,30,30,70,90,93.333333,positive
4.761905,19.047619,0,0,4.761905,9.52381,0,0,0,4.761905,0,9.52381,0,0,23.809524,4.761905,0,9.52381,4.761905,4.761905,33.333333,23.809524,42.857143,15,30,20,23.809524,23.809524,52.380952,85.714286,100,4.761905,4.761905,38.095238,42.857143,80.952381,9.52381,14.285714,28.571429,61.904762,95.238095,38.095238,23.809524,38.095238,25,30,20,4.761905,14.285714,38.095238,57.142857,95.238095,28.571429,28.571429,52.380952,61.904762,100,9.52381,19.047619,47.619048,80.952381,90.47619,47.619048,19.047619,33.333333,15,35,10,9.52381,14.285714,33.333333,71.428571,95.238095,4.761905,4.761905,38.095238,42.857143,57.142857,23.809524,23.809524,52.380952,85.714286,100,19.047619,42.857143,38.095238,15,10,40,4.761905,4.761905,38.095238,42.857143,57.142857,14.285714,28.571429,52.380952,71.428571,100,9.52381,19.047619,47.619048,80.952381,90.47619,23.809524,76.190476,0,40,0,0,23.809524,23.809524,47.619048,66.666667,90.47619,4.761905,19.047619,42.857143,71.428571,100,0,0,0,0,0,47.619048,23.809524,28.571429,25,35,25,4.761905,23.809524,52.380952,66.666667,100,14.285714,14.285714,33.333333,42.857143,95.238095,9.52381,9.52381,28.571429,61.904762,80.952381,33.333333,42.857143,23.809524,30,20,10,23.809524,23.809524,47.619048,66.666667,90.47619,9.52381,14.285714,28.571429,71.428571,95.238095,4.761905,4.761905,42.857143,52.380952,100,57.142857,33.333333,9.52381,35,10,10,4.761905,14.285714,33.333333,61.904762,95.238095,23.809524,23.809524,52.380952,85.714286,100,42.857143,0,42.857143,42.857143,80.952381,positive
5.405405,0,0,2.702703,2.702703,13.513514,2.702703,5.405405,16.216216,8.108108,2.702703,8.108108,5.405405,0,8.108108,8.108108,2.702703,2.702703,0,5.405405,35.135135,43.243243,21.621622,22.222222,11.111111,19.444444,8.108108,13.513514,27.027027,67.567568,94.594595,2.702703,32.432432,45.945946,64.864865,97.297297,5.405405,54.054054,62.162162,78.378378,100,35.135135,27.027027,37.837838,25,22.222222,16.666667,2.702703,21.621622,43.243243,59.459459,97.297297,16.216216,29.72973,62.162162,75.675676,100,5.405405,10.810811,35.135135,70.27027,91.891892,27.027027,35.135135,37.837838,25,11.111111,22.222222,5.405405,48.648649,62.162162,78.378378,100,2.702703,21.621622,43.243243,59.459459,97.297297,8.108108,13.513514,29.72973,67.567568,94.594595,29.72973,32.432432,37.837838,30.555556,16.666667,22.222222,2.702703,18.918919,43.243243,59.459459,97.297297,16.216216,40.540541,62.162162,78.378378,100,5.405405,10.810811,35.135135,70.27027,91.891892,24.324324,72.972973,2.702703,27.777778,0,5.555556,8.108108,10.810811,24.324324,37.837838,81.081081,2.702703,29.72973,51.351351,75.675676,100,94.594595,0,0,0,94.594595,37.837838,29.72973,32.432432,25,19.444444,22.222222,10.810811,18.918919,35.135135,45.945946,83.783784,2.702703,8.108108,27.027027,72.972973,97.297297,5.405405,48.648649,62.162162,86.486486,100,45.945946,18.918919,35.135135,16.666667,27.777778,11.111111,8.108108,24.324324,54.054054,72.972973,94.594595,2.702703,2.702703,48.648649,75.675676,100,16.216216,21.621622,40.540541,51.351351,97.297297,37.837838,35.135135,27.027027,19.444444,22.222222,13.888889,5.405405,32.432432,56.756757,64.864865,100,8.108108,13.513514,27.027027,67.567568,94.594595,2.702703,21.621622,48.648649,86.486486,97.297297,positive
6.451613,19.354839,0,3.225806,0,6.451613,0,9.677419,3.225806,3.225806,3.225806,12.903226,6.451613,0,0,6.451613,6.451613,6.451613,3.225806,3.225806,19.354839,35.483871,45.16129,10,6.666667,53.333333,19.354839,19.354839,80.645161,83.870968,100,3.225806,9.677419,38.709677,54.83871,93.548387,6.451613,25.806452,41.935484,61.290323,90.322581,51.612903,35.483871,12.903226,33.333333,10,16.666667,3.225806,16.129032,41.935484,64.516129,90.322581,6.451613,19.354839,48.387097,83.870968,100,32.258065,32.258065,61.290323,77.419355,93.548387,48.387097,32.258065,19.354839,50,10,6.666667,6.451613,25.806452,41.935484,67.741935,93.548387,3.225806,9.677419,38.709677,51.612903,70.967742,19.354839,19.354839,80.645161,83.870968,100,25.806452,61.290323,12.903226,40,3.333333,23.333333,3.225806,16.129032,45.16129,54.83871,70.967742,6.451613,19.354839,41.935484,80.645161,100,32.258065,32.258065,61.290323,77.419355,93.548387,3.225806,93.548387,3.225806,6.666667,0,6.666667,77.419355,0,0,0,77.419355,3.225806,25.806452,48.387097,70.967742,100,19.354839,0,0,0,19.354839,25.806452,38.709677,35.483871,16.666667,16.666667,23.333333,3.225806,16.129032,64.516129,83.870968,100,12.903226,22.580645,45.16129,70.967742,90.322581,6.451613,9.677419,35.483871,58.064516,93.548387,19.354839,48.387097,32.258065,10,10,36.666667,16.129032,16.129032,54.83871,58.064516,77.419355,6.451613,25.806452,41.935484,67.741935,93.548387,3.225806,9.677419,64.516129,80.645161,100,54.83871,19.354839,25.806452,10,46.666667,6.666667,3.225806,16.129032,35.483871,58.064516,90.322581,19.354839,19.354839,80.645161,83.870968,100,9.677419,22.580645,45.16129,61.290323,93.548387,positive
0,0,0,0,6.25,0,0,12.5,0,0,6.25,6.25,0,12.5,43.75,0,0,0,12.5,0,62.5,0,37.5,0,53.333333,0,6.25,12.5,56.25,68.75,100,0,0,0,0,0,18.75,18.75,37.5,43.75,87.5,0,31.25,68.75,0,0,40,0,0,0,0,0,12.5,12.5,18.75,31.25,56.25,6.25,25,62.5,81.25,100,37.5,0,62.5,0,53.333333,0,18.75,18.75,37.5,43.75,87.5,0,0,0,0,0,6.25,12.5,56.25,68.75,100,0,31.25,68.75,0,0,40,0,0,0,0,0,12.5,12.5,18.75,31.25,56.25,6.25,25,62.5,81.25,100,43.75,56.25,0,53.333333,0,0,6.25,6.25,62.5,81.25,100,12.5,18.75,37.5,50,87.5,0,0,0,0,0,62.5,0,37.5,0,53.333333,0,6.25,12.5,56.25,68.75,100,0,0,0,0,0,18.75,18.75,37.5,43.75,87.5,62.5,31.25,6.25,40,13.333333,0,6.25,12.5,62.5,75,100,18.75,18.75,31.25,37.5,87.5,56.25,0,0,0,56.25,31.25,62.5,6.25,40,0,13.333333,18.75,18.75,31.25,37.5,87.5,6.25,12.5,56.25,68.75,100,75,0,0,0,75,positive
2.12766,0,10.638298,2.12766,4.255319,4.255319,6.382979,6.382979,4.255319,4.255319,2.12766,4.255319,4.255319,6.382979,12.765957,10.638298,8.510638,0,0,6.382979,40.425532,42.553191,17.021277,39.130435,6.521739,15.217391,2.12766,10.638298,44.680851,65.957447,91.489362,8.510638,23.404255,42.553191,76.595745,100,19.148936,21.276596,63.829787,89.361702,97.87234,40.425532,23.404255,36.170213,30.434783,30.434783,10.869565,4.255319,23.404255,46.808511,76.595745,93.617021,2.12766,6.382979,40.425532,74.468085,97.87234,10.638298,19.148936,44.680851,65.957447,100,23.404255,29.787234,46.808511,15.217391,19.565217,32.608696,12.765957,19.148936,53.191489,74.468085,97.87234,8.510638,23.404255,55.319149,76.595745,93.617021,2.12766,17.021277,44.680851,65.957447,100,36.170213,27.659574,36.170213,32.608696,28.26087,13.043478,4.255319,23.404255,46.808511,72.340426,93.617021,2.12766,21.276596,40.425532,74.468085,97.87234,10.638298,19.148936,44.680851,65.957447,100,17.021277,70.212766,12.765957,19.565217,6.521739,15.217391,10.638298,36.170213,51.06383,68.085106,85.106383,2.12766,21.276596,42.553191,76.595745,100,4.255319,4.255319,46.808511,48.93617,87.234043,46.808511,25.531915,27.659574,15.217391,23.913043,19.565217,2.12766,17.021277,42.553191,65.957447,100,8.510638,23.404255,57.446809,78.723404,93.617021,12.765957,21.276596,53.191489,74.468085,97.87234,40.425532,25.531915,34.042553,23.913043,32.608696,15.217391,2.12766,21.276596,40.425532,65.957447,100,12.765957,19.148936,53.191489,89.361702,97.87234,4.255319,31.914894,48.93617,78.723404,91.489362,21.276596,40.425532,38.297872,15.217391,15.217391,30.434783,19.148936,21.276596,61.702128,74.468085,97.87234,2.12766,10.638298,44.680851,65.957447,91.489362,8.510638,17.021277,53.191489,76.595745,100,positive
3.225806,19.354839,3.225806,3.225806,0,9.677419,0,6.451613,9.677419,3.225806,0,0,6.451613,0,0,12.903226,3.225806,12.903226,3.225806,3.225806,16.129032,38.709677,45.16129,16.666667,6.666667,46.666667,22.580645,22.580645,77.419355,83.870968,100,3.225806,12.903226,41.935484,64.516129,93.548387,9.677419,29.032258,45.16129,61.290323,90.322581,58.064516,25.806452,16.129032,36.666667,16.666667,10,3.225806,16.129032,45.16129,67.741935,100,9.677419,22.580645,38.709677,58.064516,87.096774,35.483871,35.483871,77.419355,83.870968,96.774194,48.387097,35.483871,16.129032,43.333333,10,13.333333,9.677419,29.032258,45.16129,67.741935,93.548387,3.225806,6.451613,25.806452,54.83871,80.645161,22.580645,22.580645,77.419355,83.870968,100,32.258065,51.612903,16.129032,36.666667,10,16.666667,3.225806,6.451613,51.612903,64.516129,100,9.677419,22.580645,41.935484,61.290323,90.322581,35.483871,35.483871,77.419355,83.870968,96.774194,9.677419,83.870968,6.451613,16.666667,3.333333,6.666667,77.419355,0,77.419355,83.870968,96.774194,3.225806,19.354839,45.16129,64.516129,93.548387,22.580645,0,22.580645,22.580645,100,16.129032,48.387097,35.483871,23.333333,3.333333,36.666667,3.225806,3.225806,19.354839,64.516129,100,6.451613,22.580645,51.612903,77.419355,96.774194,9.677419,12.903226,38.709677,58.064516,93.548387,19.354839,48.387097,32.258065,20,20,33.333333,9.677419,9.677419,70.967742,77.419355,96.774194,6.451613,29.032258,45.16129,67.741935,93.548387,3.225806,12.903226,41.935484,54.83871,100,58.064516,16.129032,25.806452,10,33.333333,13.333333,3.225806,19.354839,45.16129,64.516129,90.322581,22.580645,22.580645,77.419355,83.870968,100,6.451613,12.903226,41.935484,54.83871,93.548387,positive
7.407407,0,0,3.703704,7.407407,11.111111,0,14.814815,14.814815,11.111111,0,0,3.703704,0,3.703704,11.111111,3.703704,7.407407,0,0,22.222222,37.037037,40.740741,26.923077,15.384615,30.769231,29.62963,29.62963,55.555556,85.185185,100,3.703704,14.814815,62.962963,70.37037,96.296296,7.407407,11.111111,33.333333,51.851852,77.777778,37.037037,37.037037,25.925926,26.923077,30.769231,23.076923,3.703704,14.814815,62.962963,70.37037,96.296296,7.407407,18.518519,48.148148,59.259259,100,11.111111,11.111111,29.62963,55.555556,92.592593,40.740741,37.037037,22.222222,30.769231,15.384615,26.923077,7.407407,11.111111,33.333333,51.851852,77.777778,3.703704,14.814815,62.962963,70.37037,96.296296,29.62963,29.62963,55.555556,85.185185,100,33.333333,40.740741,25.925926,23.076923,26.923077,26.923077,3.703704,25.925926,62.962963,70.37037,96.296296,7.407407,14.814815,37.037037,59.259259,100,11.111111,11.111111,29.62963,55.555556,92.592593,18.518519,77.777778,3.703704,38.461538,0,3.846154,29.62963,29.62963,44.444444,55.555556,92.592593,3.703704,18.518519,40.740741,66.666667,96.296296,100,0,0,0,100,22.222222,33.333333,44.444444,19.230769,15.384615,23.076923,3.703704,3.703704,40.740741,62.962963,92.592593,29.62963,44.444444,66.666667,81.481481,100,7.407407,14.814815,33.333333,51.851852,77.777778,40.740741,33.333333,25.925926,30.769231,26.923077,15.384615,25.925926,29.62963,44.444444,74.074074,100,7.407407,11.111111,22.222222,51.851852,96.296296,3.703704,3.703704,40.740741,70.37037,88.888889,59.259259,22.222222,18.518519,30.769231,19.230769,11.538462,3.703704,18.518519,37.037037,59.259259,88.888889,29.62963,29.62963,55.555556,85.185185,100,14.814815,14.814815,66.666667,70.37037,96.296296,positive
50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0,51.851852,0,0,3.571429,17.857143,46.428571,71.428571,100,7.142857,21.428571,50,67.857143,96.428571,0,0,0,0,0,50,0,50,0,51.851852,0,7.142857,21.428571,50,67.857143,96.428571,0,0,0,0,0,3.571429,17.857143,46.428571,71.428571,100,0,50,50,0,0,51.851852,0,0,0,0,0,7.142857,21.428571,50,67.857143,96.428571,3.571429,17.857143,46.428571,71.428571,100,50,0,50,0,51.851852,0,7.142857,21.428571,50,67.857143,96.428571,0,0,0,0,0,3.571429,17.857143,46.428571,71.428571,100,50,50,0,51.851852,0,0,3.571429,17.857143,46.428571,71.428571,100,7.142857,21.428571,50,67.857143,96.428571,0,0,0,0,0,50,50,0,51.851852,0,0,7.142857,21.428571,50,67.857143,96.428571,3.571429,17.857143,46.428571,71.428571,100,0,0,0,0,0,100,0,0,0,0,0,3.571429,25,50,75,100,0,0,0,0,0,0,0,0,0,0,50,50,0,51.851852,0,0,7.142857,21.428571,50,67.857143,96.428571,3.571429,17.857143,46.428571,71.428571,100,0,0,0,0,0,positive
